x1,y1,x2,y2,class,true_class_name,image,image_path,class_id
151,97,842,537,172,Plymouth Neon Coupe 1999,00953.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00953.jpg,15
22,12,685,330,195,Volvo XC90 SUV 2007,00954.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00954.jpg,131
37,109,692,363,81,Chrysler PT Cruiser Convertible 2008,00955.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00955.jpg,182
8,17,590,298,20,Audi S6 Sedan 2011,00956.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00956.jpg,69
116,105,948,650,75,Chevrolet Silverado 1500 Regular Cab 2012,00957.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00957.jpg,159
143,229,971,598,192,Volkswagen Beetle Hatchback 2012,00958.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00958.jpg,17
125,234,848,431,151,Lamborghini Aventador Coupe 2012,00959.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00959.jpg,154
3,56,251,148,108,Ford Freestar Minivan 2007,00960.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00960.jpg,108
1,86,585,475,161,Mercedes-Benz 300-Class Convertible 1993,00961.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00961.jpg,86
189,64,1363,883,189,Toyota 4Runner SUV 2012,00962.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00962.jpg,120
46,76,562,265,55,Chevrolet Corvette Convertible 2012,00963.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00963.jpg,148
32,70,370,287,116,Ford E-Series Wagon Van 2012,00964.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00964.jpg,67
1,97,494,375,61,Chevrolet Impala Sedan 2007,00965.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00965.jpg,77
18,89,626,416,27,BMW 1 Series Convertible 2012,00966.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00966.jpg,192
57,108,551,400,68,Chevrolet TrailBlazer SS 2009,00967.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00967.jpg,114
8,67,800,511,61,Chevrolet Impala Sedan 2007,00968.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00968.jpg,77
367,292,1199,749,96,Dodge Charger Sedan 2012,00969.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00969.jpg,7
23,27,555,326,52,Cadillac SRX SUV 2012,00970.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00970.jpg,189
32,178,597,397,34,BMW M3 Coupe 2012,00971.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00971.jpg,184
187,91,509,315,169,Nissan NV Passenger Van 2012,00972.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00972.jpg,156
41,26,842,262,92,Dodge Magnum Wagon 2008,00973.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00973.jpg,180
26,118,445,306,115,Ford Focus Sedan 2007,00974.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00974.jpg,169
44,136,581,362,16,Audi V8 Sedan 1994,00975.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00975.jpg,124
25,64,255,138,190,Volkswagen Golf Hatchback 2012,00976.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00976.jpg,51
127,61,597,344,33,BMW X6 SUV 2012,00977.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00977.jpg,187
83,106,732,434,62,Chevrolet Tahoe Hybrid SUV 2012,00978.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00978.jpg,161
37,126,963,734,87,Dodge Ram Pickup 3500 Quad Cab 2009,00979.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00979.jpg,155
133,165,769,535,101,Ferrari FF Coupe 2012,00980.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00980.jpg,52
28,68,1978,1038,50,Buick Enclave SUV 2012,00981.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00981.jpg,113
16,52,259,174,156,Lincoln Town Car Sedan 2011,00982.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00982.jpg,153
78,21,521,283,128,Honda Accord Coupe 2012,00983.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00983.jpg,126
128,250,899,571,181,Suzuki Aerio Sedan 2007,00984.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00984.jpg,163
79,64,281,190,37,BMW X3 SUV 2012,00985.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00985.jpg,75
30,114,1001,765,133,Hyundai Veracruz SUV 2012,00986.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00986.jpg,30
10,25,310,221,40,Bentley Arnage Sedan 2009,00987.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00987.jpg,95
394,379,1624,1033,23,Audi S4 Sedan 2012,00988.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00988.jpg,127
9,34,253,157,53,Cadillac Escalade EXT Crew Cab 2007,00989.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00989.jpg,45
5,99,638,324,161,Mercedes-Benz 300-Class Convertible 1993,00990.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00990.jpg,86
108,62,391,327,31,BMW 6 Series Convertible 2007,00991.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00991.jpg,145
59,106,581,309,168,Nissan Leaf Hatchback 2012,00992.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00992.jpg,142
20,222,948,654,115,Ford Focus Sedan 2007,00993.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00993.jpg,169
55,297,664,600,112,Ford GT Coupe 2006,00994.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00994.jpg,73
75,186,596,571,63,Chevrolet Sonic Sedan 2012,00995.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00995.jpg,129
3,70,333,212,104,Ferrari 458 Italia Coupe 2012,00996.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00996.jpg,31
11,84,253,182,60,Chevrolet HHR SS 2010,00997.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00997.jpg,96
96,3,635,445,58,Chevrolet Traverse SUV 2012,00998.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00998.jpg,9
79,75,585,355,58,Chevrolet Traverse SUV 2012,00999.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/00999.jpg,9
214,382,1459,1117,119,GMC Savana Van 2012,01000.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01000.jpg,38
36,13,611,302,43,Bentley Continental GT Coupe 2007,01001.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01001.jpg,65
43,96,561,359,43,Bentley Continental GT Coupe 2007,01002.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01002.jpg,65
197,237,546,386,192,Volkswagen Beetle Hatchback 2012,01003.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01003.jpg,17
22,22,255,172,56,Chevrolet Corvette ZR1 2012,01004.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01004.jpg,94
15,86,294,214,65,Chevrolet Avalanche Crew Cab 2012,01005.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01005.jpg,47
128,82,1952,1395,170,Nissan Juke Hatchback 2012,01006.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01006.jpg,22
61,189,976,656,137,Hyundai Genesis Sedan 2012,01007.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01007.jpg,83
45,203,982,564,43,Bentley Continental GT Coupe 2007,01008.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01008.jpg,65
39,100,479,317,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,01009.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01009.jpg,171
6,3,932,639,6,Acura Integra Type R 2001,01010.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01010.jpg,123
248,147,554,323,101,Ferrari FF Coupe 2012,01011.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01011.jpg,52
58,72,763,529,6,Acura Integra Type R 2001,01012.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01012.jpg,123
63,72,250,149,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,01013.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01013.jpg,176
140,114,1335,917,100,FIAT 500 Convertible 2012,01014.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01014.jpg,151
42,111,777,562,194,Volvo 240 Sedan 1993,01015.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01015.jpg,23
482,134,1382,739,170,Nissan Juke Hatchback 2012,01016.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01016.jpg,22
39,84,994,656,127,Honda Odyssey Minivan 2007,01017.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01017.jpg,157
89,209,730,482,162,Mercedes-Benz C-Class Sedan 2012,01018.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01018.jpg,79
219,213,1156,543,168,Nissan Leaf Hatchback 2012,01019.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01019.jpg,142
81,96,556,385,83,Dodge Caliber Wagon 2012,01020.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01020.jpg,84
10,13,247,182,162,Mercedes-Benz C-Class Sedan 2012,01021.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01021.jpg,79
110,31,833,422,23,Audi S4 Sedan 2012,01022.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01022.jpg,127
423,339,1059,619,26,BMW ActiveHybrid 5 Sedan 2012,01023.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01023.jpg,140
9,67,397,239,155,Land Rover LR2 SUV 2012,01024.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01024.jpg,97
37,74,756,356,129,Honda Accord Sedan 2012,01025.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01025.jpg,181
1,51,258,172,53,Cadillac Escalade EXT Crew Cab 2007,01026.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01026.jpg,45
34,88,750,540,50,Buick Enclave SUV 2012,01027.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01027.jpg,113
71,144,1101,712,180,Spyker C8 Coupe 2009,01028.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01028.jpg,26
6,47,316,235,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,01029.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01029.jpg,171
25,67,619,432,143,Isuzu Ascender SUV 2008,01030.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01030.jpg,91
130,10,839,346,2,Acura RL Sedan 2012,01031.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01031.jpg,191
34,52,442,319,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,01032.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01032.jpg,112
49,279,2791,1870,61,Chevrolet Impala Sedan 2007,01033.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01033.jpg,77
115,63,817,324,2,Acura RL Sedan 2012,01034.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01034.jpg,191
127,99,521,366,135,Hyundai Elantra Sedan 2007,01035.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01035.jpg,12
24,50,258,171,27,BMW 1 Series Convertible 2012,01036.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01036.jpg,192
17,29,640,445,127,Honda Odyssey Minivan 2007,01037.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01037.jpg,157
105,78,1330,817,182,Suzuki Kizashi Sedan 2012,01038.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01038.jpg,160
70,116,465,308,41,Bentley Mulsanne Sedan 2011,01039.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01039.jpg,109
28,21,105,79,88,Dodge Sprinter Cargo Van 2009,01040.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01040.jpg,81
27,87,623,402,119,GMC Savana Van 2012,01041.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01041.jpg,38
23,78,383,254,73,Chevrolet Malibu Sedan 2007,01042.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01042.jpg,16
199,184,1116,809,124,HUMMER H3T Crew Cab 2010,01043.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01043.jpg,49
33,57,608,429,91,Dodge Dakota Club Cab 2007,01044.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01044.jpg,2
44,103,596,376,149,Jeep Compass SUV 2012,01045.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01045.jpg,102
58,46,454,393,193,Volvo C30 Hatchback 2012,01046.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01046.jpg,14
30,34,232,157,82,Daewoo Nubira Wagon 2002,01047.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01047.jpg,186
21,105,619,372,20,Audi S6 Sedan 2011,01048.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01048.jpg,69
187,133,1504,891,167,Mitsubishi Lancer Sedan 2012,01049.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01049.jpg,8
157,172,693,441,132,Hyundai Tucson SUV 2012,01050.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01050.jpg,138
6,35,624,316,42,Bentley Continental GT Coupe 2012,01051.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01051.jpg,42
150,33,1729,1008,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,01052.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01052.jpg,176
9,88,340,241,171,Nissan 240SX Coupe 1998,01053.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01053.jpg,92
38,212,797,482,43,Bentley Continental GT Coupe 2007,01054.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01054.jpg,65
27,20,288,198,111,Ford Ranger SuperCab 2011,01055.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01055.jpg,56
108,68,693,304,135,Hyundai Elantra Sedan 2007,01056.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01056.jpg,12
6,178,588,386,79,Chrysler 300 SRT-8 2010,01057.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01057.jpg,19
14,97,493,359,93,Dodge Challenger SRT8 2011,01058.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01058.jpg,117
25,112,579,289,26,BMW ActiveHybrid 5 Sedan 2012,01059.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01059.jpg,140
12,34,423,239,69,Chevrolet Silverado 2500HD Regular Cab 2012,01060.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01060.jpg,147
3,64,258,181,32,BMW X5 SUV 2007,01061.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01061.jpg,172
2,169,629,369,61,Chevrolet Impala Sedan 2007,01062.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01062.jpg,77
351,286,3753,2243,78,Chrysler Town and Country Minivan 2012,01063.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01063.jpg,195
4,37,319,217,37,BMW X3 SUV 2012,01064.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01064.jpg,75
277,454,1504,1069,34,BMW M3 Coupe 2012,01065.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01065.jpg,184
33,139,659,390,150,Lamborghini Reventon Coupe 2008,01066.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01066.jpg,188
28,89,452,345,114,Ford F-150 Regular Cab 2007,01067.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01067.jpg,50
86,160,1549,1090,191,Volkswagen Golf Hatchback 1991,01068.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01068.jpg,37
17,34,993,563,81,Chrysler PT Cruiser Convertible 2008,01069.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01069.jpg,182
52,59,438,288,86,Dodge Ram Pickup 3500 Crew Cab 2010,01070.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01070.jpg,25
30,209,1014,589,60,Chevrolet HHR SS 2010,01071.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01071.jpg,96
12,21,320,218,17,Audi 100 Sedan 1994,01072.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01072.jpg,55
8,63,545,314,24,Audi S4 Sedan 2007,01073.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01073.jpg,105
127,627,1993,1308,69,Chevrolet Silverado 2500HD Regular Cab 2012,01074.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01074.jpg,147
4,8,290,176,111,Ford Ranger SuperCab 2011,01075.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01075.jpg,56
393,201,639,310,39,Bentley Continental Supersports Conv. Convertible 2012,01076.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01076.jpg,170
81,258,717,465,45,Bugatti Veyron 16.4 Convertible 2009,01077.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01077.jpg,119
68,191,946,646,167,Mitsubishi Lancer Sedan 2012,01078.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01078.jpg,8
51,151,732,430,37,BMW X3 SUV 2012,01079.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01079.jpg,75
49,40,591,369,192,Volkswagen Beetle Hatchback 2012,01080.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01080.jpg,17
22,47,278,213,196,smart fortwo Convertible 2012,01081.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01081.jpg,134
63,38,429,305,92,Dodge Magnum Wagon 2008,01082.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01082.jpg,180
12,33,438,241,113,Ford F-150 Regular Cab 2012,01083.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01083.jpg,167
45,37,566,304,49,Buick Verano Sedan 2012,01084.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01084.jpg,10
90,53,460,257,14,Audi TTS Coupe 2012,01085.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01085.jpg,0
11,136,392,254,55,Chevrolet Corvette Convertible 2012,01086.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01086.jpg,148
21,35,361,212,73,Chevrolet Malibu Sedan 2007,01087.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01087.jpg,16
70,57,429,267,159,Mazda Tribute SUV 2011,01088.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01088.jpg,183
196,172,1396,890,30,BMW 3 Series Wagon 2012,01089.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01089.jpg,101
15,57,528,299,153,Lamborghini Diablo Coupe 2001,01090.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01090.jpg,143
105,167,582,307,22,Audi S5 Coupe 2012,01091.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01091.jpg,164
24,187,586,483,25,Audi TT RS Coupe 2012,01092.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01092.jpg,39
2,79,479,359,93,Dodge Challenger SRT8 2011,01093.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01093.jpg,117
2,7,300,225,22,Audi S5 Coupe 2012,01094.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01094.jpg,164
128,272,1150,785,56,Chevrolet Corvette ZR1 2012,01095.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01095.jpg,94
17,57,630,399,159,Mazda Tribute SUV 2011,01096.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01096.jpg,183
91,99,529,381,18,Audi 100 Wagon 1994,01097.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01097.jpg,66
37,315,1181,727,112,Ford GT Coupe 2006,01098.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01098.jpg,73
246,681,1344,1069,45,Bugatti Veyron 16.4 Convertible 2009,01099.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01099.jpg,119
170,198,1084,843,131,Hyundai Santa Fe SUV 2012,01100.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01100.jpg,80
155,73,489,238,104,Ferrari 458 Italia Coupe 2012,01101.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01101.jpg,31
3,5,198,118,86,Dodge Ram Pickup 3500 Crew Cab 2010,01102.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01102.jpg,25
14,35,261,169,48,Buick Rainier SUV 2007,01103.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01103.jpg,121
54,16,569,332,185,Tesla Model S Sedan 2012,01104.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01104.jpg,150
61,46,682,336,7,Acura ZDX Hatchback 2012,01105.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01105.jpg,139
126,234,809,509,167,Mitsubishi Lancer Sedan 2012,01106.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01106.jpg,8
22,141,1011,485,66,Chevrolet Cobalt SS 2010,01107.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01107.jpg,29
12,166,472,295,55,Chevrolet Corvette Convertible 2012,01108.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01108.jpg,148
578,169,1427,925,167,Mitsubishi Lancer Sedan 2012,01109.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01109.jpg,8
70,260,1003,627,184,Suzuki SX4 Sedan 2012,01110.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01110.jpg,24
31,124,414,279,189,Toyota 4Runner SUV 2012,01111.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01111.jpg,120
199,192,908,617,193,Volvo C30 Hatchback 2012,01112.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01112.jpg,14
9,14,262,189,88,Dodge Sprinter Cargo Van 2009,01113.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01113.jpg,81
78,31,435,329,71,Chevrolet Express Van 2007,01114.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01114.jpg,76
224,197,1833,1364,29,BMW 3 Series Sedan 2012,01115.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01115.jpg,59
30,69,523,354,55,Chevrolet Corvette Convertible 2012,01116.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01116.jpg,148
114,117,524,360,109,Ford Expedition EL SUV 2009,01117.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01117.jpg,87
65,85,602,419,118,GMC Terrain SUV 2012,01118.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01118.jpg,179
108,65,624,414,144,Jaguar XK XKR 2012,01119.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01119.jpg,89
50,42,605,438,187,Toyota Camry Sedan 2012,01120.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01120.jpg,53
157,59,838,485,191,Volkswagen Golf Hatchback 1991,01121.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01121.jpg,37
48,49,596,450,34,BMW M3 Coupe 2012,01122.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01122.jpg,184
72,210,978,665,20,Audi S6 Sedan 2011,01123.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01123.jpg,69
39,124,577,319,11,Aston Martin Virage Coupe 2012,01124.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01124.jpg,128
77,81,561,392,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,01125.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/01125.jpg,112
